id,log2FoldChange,pval,padj
9530053A07Rik,-2.2799976034,0.0520040757,0.2136511121
9530059O14Rik,Inf,1,1
9530068E07Rik,0.1473234021,0.360529868,0.7161214825
9530077C05Rik,-0.71214876,0.0372549305,0.1679252092
9530082P21Rik,0.0055572208,1,1
9530091C08Rik,Inf,1,1
9630028B13Rik,-0.9189534367,0.5850489585,0.8602250608
9630033F20Rik,-0.2359538176,0.2152261359,0.5462041431
9830001H06Rik,-0.3662323788,0.0201102367,0.1061894524
9830132P13,2.5165852788,0.7954780786,0.9749720303
9830147E19Rik,0.1422561143,0.5707836591,0.8547603226
9930005F22Rik,0.7527723031,0.4703403532,0.7972974134
9930012K11Rik,-1.2357931368,8.69579827307348E-07,1.72652216231473E-05
9930013L23Rik,-2.27317301,5.56903725652988E-31,1.36950581905579E-28
9930014A18Rik,0.3582227732,0.5289826651,0.8316656861
9930021J03Rik,0.236473822,0.2275814039,0.5641685321
9930023K05Rik,0.324638433,1,1
9930104L06Rik,-0.0029750057,0.9437032288,1
9930111J21Rik1,-1.5599841292,4.57483307424917E-05,0.000620088
9930111J21Rik2,-1.9299386519,0.5244534887,0.8280236957
a,4.2443104035,1.99974399277749E-05,0.0002954815
A030009H04Rik,0.07635069,0.8666135871,1
A130010J15Rik,0.1443602725,0.5878228633,0.861830989
A130022J15Rik,-0.1594414535,0.436663401,0.7774097886
A130040M12Rik,1.4224194189,0.3846788535,0.7370718678
A130049A11Rik,0.6897453941,0.2699966275,0.6160640375
A230001M10Rik,-0.7591024035,0.5130003248,0.8226937192
A230020J21Rik,1.1073397241,0.8843311746,1
A230028O05Rik,1.2621763143,0.0637975026,0.247623497
A230046K03Rik,0.2171503369,0.1663954207,0.4663514771
A230050P20Rik,0.069119896,0.8563901758,1
A230051G13Rik,0.2384100395,0.6172431076,0.8807662327
A230056J06Rik,-0.9289588745,0.585420611,0.8603040717
A230056P14Rik,-0.0952525239,0.845291339,1
A230057D06Rik,-3.6106061308,0.0822893557,0.2957880495
A230065H16Rik,-0.8556464455,0.567234207,0.8530068699
A230072C01Rik,-0.731218186,0.0507899691,0.2099660251
A230072E10Rik,0.6794729569,0.5046090034,0.82249213
A230073K19Rik,-0.1642692848,0.7344327708,0.9424797494
A230108P19Rik,0.445876239,1,1
A2ld1,-0.5116468692,0.0306055839,0.1457384568
A330009N23Rik,-0.3080139849,0.6653246108,0.9045452001
A330021E22Rik,0.7243682505,0.038614881,0.171924819
A330023F24Rik,-0.7882218483,0.3346179224,0.6898579119
A330032B11Rik,Inf,1,1
A330035P11Rik,0.2743191464,0.7258463881,0.9381923206
A330040F15Rik,0.0156531374,1,1
A330041J22Rik,-0.2249464831,0.778838552,0.9651530232
A330048O09Rik,-Inf,0.1048312161,0.3471651701
A330049M08Rik,-1.9029853775,0.1776082115,0.4855459834
A330050B17Rik,-0.0458759188,0.8482943322,1
A330069E16Rik,0.8967070253,0.3759823107,0.7293657149
A330076H08Rik,1.0326526064,1,1
A330102I10Rik,0.3188995734,1,1
A3galt2,0.1700184282,0.9872689244,1
A430005L14Rik,0.1743901836,0.5096932548,0.8226937192
A430033K04Rik,-0.414900907,0.1316802729,0.4030631704
A430035B10Rik,-0.8543335726,0.1192106845,0.3780489791
A430071A18Rik,-0.97807802,0.734695822,0.9424797494
A430088P11Rik,-1.0538860784,0.3437381424,0.6993594074
A430092G05Rik,Inf,1,1
A430093F15Rik,Inf,1,1
A430105I19Rik,-0.0867456501,0.5913641653,0.8634950159
A430107O13Rik,-1.0429551102,5.25852879713659E-08,1.29685264633108E-06
A430110N23Rik,-1.4793414169,3.27381810559159E-10,1.1839391779339E-08
A4galt,0.73464369,0.0047966991,0.0336609775
A4gnt,2.1535846042,0.3213051147,0.6758645536
A530013C23Rik,0.1625542458,0.9291701918,1
A530046M15,2.7298693027,0.2724178435,0.6195535419
A530054K11Rik,-0.2070846052,0.3330070756,0.6881686314
A530064D06Rik,-Inf,0.2320435198,0.5692602423
A530065N20,Inf,1,1
A530072M11Rik,0.0314207731,1,1
A530098C11Rik,1.1461020177,1,1
A630001G21Rik,-0.0203163126,0.9276585042,1
A630007B06Rik,0.4364304729,0.0125014005,0.0734511005
A630020A06,-0.9633275029,0.4538718072,0.7904147177
A630023A22Rik,4.1762737045,0.1064437716,0.3506838439
A630033H20Rik,1.7661134648,0.0205007866,0.1076901255
A630055G03Rik,-0.4010575913,0.1490894003,0.4367269897
A630066F11Rik,0.0960458865,0.8905902507,1
A630071L07Rik,Inf,1,1
A630072M18Rik,-0.0783026842,0.806216147,0.9793504718
A630076J17Rik,1.6663332528,1,1
A630089N07Rik,-0.0829237512,0.761162887,0.9556895314
A630095E13Rik,Inf,1,1
A630095N17Rik,Inf,1,1
A730011L01Rik,-0.6318922638,0.0014988177,0.0127473554
A730017L22Rik,-0.5699463814,0.1195929589,0.3787344013
A730020E08Rik,-1.8419702095,0.1431578115,0.4265667403
A730020M07Rik,-3.1445044853,7.7260844338345E-13,3.84383865445165E-11
A730037C10Rik,-0.9926995571,0.4377979432,0.778136685
A730043L09,Inf,1,1
A730056A06Rik,-0.8134973697,0.2719257052,0.6187612807
A730085A09Rik,-0.8505896511,0.5471913567,0.8420840482
A730085K08Rik,-0.3130493566,0.7007333504,0.9231211368
A730090H04Rik,-0.2689642795,0.6889337993,0.9174387732
A730090N16Rik,0.8916365327,0.5798554524,0.8570867042
A730098P11Rik,0.3897068138,0.0688284763,0.2613751137
A830007P12Rik,0.8142460481,0.0004690313,0.004735428
A830009L08Rik,Inf,1,1
A830010M20Rik,-0.2424259418,0.3299071533,0.6844668841
A830018L16Rik,Inf,1,1
A830019L24Rik,Inf,1,1
A830052D11Rik,-0.6519598289,0.5407340059,0.8380107217
A830080D01Rik,0.088093331,0.6453628905,0.8927944407
A830082K12Rik,-0.555099444,0.0442979839,0.1906840446
A830082N09Rik,-0.0052279748,0.9479159927,1
A830093I24Rik,-0.0881511053,0.8619596274,1
A930001C03Rik,-2.0290204962,0.0213247934,0.1111851655
A930001N09Rik,-0.5939501868,0.0006123007,0.0059582499
A930004D18Rik,-0.0555445699,0.8521113666,1
A930005H10Rik,-0.6174738111,0.4240252441,0.7674038818
A930005I04Rik,-0.5086325671,0.4375736834,0.7780594345
A930006I01Rik,Inf,0.0109164968,0.0657050966
A930007I19Rik,-0.4486361608,0.4882374579,0.8099961063
A930012L18Rik,-0.600743944,0.5192547519,0.8249210632
A930013F10Rik,-0.1162382833,0.7879269237,0.9703372488
A930015D03Rik,0.539895454,0.2965705634,0.6482482287
A930017M01Rik,0.4499416542,1,1
A930018P22Rik,-0.9299386519,0.624884118,0.8840455802
A930019D19Rik,-1.97807802,0.4320218741,0.7743176607
A930024E05Rik,-0.8103762993,0.0847848588,0.3014845196
A930038C07Rik,-3.1183720437,4.24164695061417E-08,1.066502999757E-06
A930041C12Rik,-0.4879746552,0.6459344521,0.8929582122
AA388235,-1.2965566535,0.0001594138,0.0018886095
AA415398,-0.2059669631,0.5860647561,0.8603040717
AA465934,-0.1397014013,0.7489996975,0.9507969871
AA467197,2.651134296,0.0002478353,0.0027524114
AA474331,-0.1896264981,0.6746895845,0.9097092013
AA536875,Inf,1,1
AA543186,-1.5226729169,0.1998935623,0.5224670181
AA960436,0.0839338722,0.6831634429,0.9142488723
AA986860,-0.3969947913,0.4513018869,0.7886512197
AA987161,-0.1658617039,0.4806745338,0.803723305
Aaas,0.1742466234,0.315321613,0.6709451478
Aacs,0.4316994225,0.0077105915,0.0497675748
Aadat,-0.8445070448,0.512452687,0.8226937192
Aagab,-0.2216321633,0.2061342626,0.5317731858
Aak1,0.0234216536,0.8745271233,1
Aamp,0.021747385,0.9172592269,1
Aanat,-0.3124748155,0.6668134213,0.9054607741
Aard,0.5383724399,0.7830847366,0.9677634655
Aars,0.1650371321,0.2744743594,0.6222575559
Aars2,-0.2110802226,0.3349484015,0.6902671835
Aarsd1,-0.0902982579,0.5934767371,0.8648923597
Aasdh,-0.36053903,0.1381277075,0.4167800802
Aasdhppt,0.2500967418,0.1659063267,0.4653595419
Aass,3.5090688787,0.0015841729,0.0133284223
Aatf,-0.1273941842,0.5260070996,0.8288752215
Aatk,-2.7824209142,0.0017683336,0.0146033974
AB099516,-0.9299386519,0.5152567666,0.8226937192
AB124611,-3.8127371195,0.0298498769,0.1431708988
Abat,-1.4612618678,9.014695114172E-06,0.0001440845
Abca1,1.229300856,1.7611169384204E-11,7.37612335230386E-10
Abca13,-0.8700867719,0.5745856471,0.8549986648
Abca14,-0.232190332,0.7684682088,0.959414835
Abca15,-1.9289588745,0.3841660868,0.7369105212
Abca16,-0.9135964614,0.5678103545,0.85331929
Abca17,-0.2285540961,0.762529723,0.9565099944
Abca2,0.0537033712,0.7596767139,0.9548097951
Abca3,0.5571813178,0.0012662159,0.0110642848
Abca4,-1.2317477632,0.2032959961,0.5280726236
Abca5,0.7660440738,0.0002510623,0.0027828633
Abca6,-1.4045458226,0.2210187282,0.5539284173
Abca7,-0.0380183717,0.7958897479,0.9751901288
Abca8a,-3.1128642077,0.0063927705,0.042669698
Abca8b,-0.6609521976,0.3438293636,0.6993594074
Abca9,-2.7010464277,1.22877304831538E-11,5.24865986444193E-10
Abcb10,0.1640121911,0.3794057715,0.7323685781
Abcb11,-0.97807802,0.703665054,0.925103798
Abcb1a,3.9378162049,0.000057388,0.0007593213
Abcb1b,0.4223416797,0.0189423776,0.101308612
Abcb4,0.7772665849,0.6907275453,0.9176716875
Abcb6,0.3207260974,0.1713325596,0.4754037853
Abcb7,0.4543500589,0.0093863372,0.0582677278
Abcb8,0.4876184301,0.031779597,0.1500010919
Abcb9,-1.4495356449,0.0088240484,0.0554634443
Abcc1,0.692487354,1.49913435171683E-05,0.0002279691
Abcc10,-0.5221306492,0.0828322916,0.2966864478
Abcc12,-0.5879394579,0.6261426304,0.8843468361
Abcc2,-2.445052702,0.3643776341,0.7187375551
Abcc3,0.4781780584,0.3463776638,0.7010331488
Abcc4,1.3082521967,8.65221111550577E-08,2.06286928174953E-06
Abcc5,-0.0031632206,0.9874141662,1
Abcc8,0.1053070789,1,1
Abcc9,1.4272555273,0.6092440798,0.8760778205
Abcd1,-0.2932755925,0.1094343038,0.3564431611
Abcd2,-0.5994296607,0.0373000023,0.1680403665
Abcd3,0.0829067083,0.6130894207,0.8784239923
Abcd4,0.0949305947,0.6993393323,0.9224141649
Abce1,0.4055171733,0.0087054788,0.0549728949
Abcf1,0.0633888919,0.7296856071,0.9406485178
Abcf2,0.3339782159,0.0329224292,0.1541634839
Abcf3,-0.0607058403,0.7106922508,0.9284250137
Abcg1,2.4182788227,0.0004354308,0.004443098
Abcg2,-0.6486976563,0.0012338621,0.010825536
Abcg4,-0.2063307159,0.6679071668,0.9063341174
Abhd1,0.5241993485,0.9331072137,1
Abhd10,0.0247104533,0.9238526861,1
Abhd11,0.2213616536,0.3056189672,0.6590160218
Abhd12,-0.0666822249,0.6424296543,0.8919834415
Abhd13,0.4802520745,0.0043556573,0.0311242363
Abhd14a,-0.5656776443,0.0043965056,0.0313763991
Abhd14b,-1.2098133372,3.79568962914007E-10,1.34997936520696E-08
Abhd15,-0.1183566545,0.7590301366,0.9547639584
Abhd16a,-0.1170293374,0.4502287818,0.7884942989
Abhd16b,-0.4037318573,0.6233503362,0.8840455802
Abhd2,0.2724050413,0.140144801,0.4209479332
Abhd3,-0.1809645226,0.6897855538,0.9175271482
Abhd4,-0.2262820338,0.1482939883,0.4357344643
Abhd5,0.6366627762,0.0016593889,0.0138462047
Abhd6,-0.8408804522,0.00588761,0.03994849
Abhd8,-0.2936929024,0.0761952202,0.2799625444
Abi1,0.1135247551,0.4814007976,0.8040672459
Abi2,0.2321725483,0.1663111007,0.466266985
Abi3,1.6388432839,4.52870989500987E-05,0.0006148045
Abi3bp,-2.9364820147,4.37218253751477E-20,4.85566130327608E-18
Abl1,-0.1089590522,0.4522587389,0.7894921339
Abl2,-0.1383149864,0.3565561584,0.7117065991
Ablim1,-1.754123924,2.64794860568945E-11,1.08787081857609E-09
Ablim2,-0.4148196203,0.6804948666,0.913161727
Ablim3,-1.1521583631,0.395612806,0.7466236017
Abr,0.3761696648,0.0443451021,0.1907264488
Abra,Inf,1,1
Abt1,0.1934316317,0.3461327147,0.7006501119
Abtb1,-0.3515407893,0.1090188074,0.355479125
Abtb2,0.3113348058,0.1647608391,0.4634302425
Acaa1a,0.2430552419,0.1656854791,0.4650431825
Acaa1b,-3.842469037,1.77725686457104E-05,0.0002655703
Acaa2,-0.4662079447,0.0058816691,0.0399239161
Acaca,0.4842939985,0.0068085403,0.0448706785
Acacb,-1.1102694826,0.0008944374,0.0081898116
Acad10,-0.9246567145,0.0044857999,0.0319216861
Acad11,0.1943458874,0.3605568078,0.7161214825
Acad12,-1.3521368374,0.0027590878,0.0211558741
Acad8,-0.3895484745,0.0354557598,0.1622369614
Acad9,-0.1005682521,0.5362922694,0.8357376193
Acadl,-0.064217758,0.7173980133,0.9331486626
Acadm,-0.3563115384,0.0347490715,0.1601527489
Acads,-0.2988730483,0.080830249,0.2920679902
Acadsb,-0.1934354833,0.2346218903,0.5727142965
Acadvl,0.1145610967,0.6274597158,0.8845190941
Acan,-0.8291291882,0.511581758,0.8226937192
Acap1,-0.6981777136,0.5723447893,0.8549986648
Acap2,-0.0545949421,0.8083011218,0.9804873167
Acap3,-0.5521837839,0.0006426481,0.0062184058
Acat1,-0.6145287726,0.0001608855,0.001904734
Acat2,1.0572384612,7.6134597943095E-10,2.5448174155193E-08
Acat3,3.1240811332,8.83631253212613E-09,2.44664512957314E-07
Acbd3,0.4335747452,0.0375740362,0.1689212483
Acbd4,-0.1797957319,0.4200722128,0.7631942402
Acbd5,0.342221963,0.0530516348,0.2167649756
Acbd6,-0.0104074661,0.9469129582,1
Acbd7,-1.4063444599,0.4960933154,0.8164977849
Accn2,-0.2761815396,0.2395674406,0.5786846946
Accn3,-0.885402143,0.1062872537,0.3506689591
Accn4,-1.4083689702,0.1237099056,0.3872599226
Accs,-0.8127930565,0.0030075481,0.0227269242
Accsl,2.2323310274,0.9015485358,1
Acd,-0.415339199,0.0107397747,0.0647546345
Ace,-0.2556874994,0.7771421421,0.9647861556
Ace2,-5.388862977,0.0021505547,0.0171149557
Acer2,-1.2969472501,0.0084126442,0.0534676693
Acer3,0.6593093126,0.0011238589,0.0099670821
Ache,0.4239391669,1,1
Acin1,0.0365146987,0.8616870514,1
Acly,0.3073871321,0.0964858539,0.3282425869
Acn9,-0.4454083591,0.2490763012,0.5903344967
Aco1,0.0037781195,0.9857594334,1
Aco2,0.0209923628,0.9555055514,1
Acot1,-0.941917862,0.0006725117,0.0064673834
Acot10,0.1465675829,0.4162694914,0.7618762875
Acot11,-0.5359051019,0.2035276115,0.5281396217
Acot12,0.0760525181,1,1
Acot13,-0.5672324574,0.0019084698,0.0155000064
Acot2,-0.5327387644,0.0950335928,0.3249718448
Acot3,0.1951412739,1,1
Acot4,1.9836857079,0.0488604737,0.2042954079
Acot6,-0.8131199101,0.2954892139,0.6472262791
Acot7,-0.1220066218,0.4720738852,0.7977891085
Acot8,-0.0706892903,0.7701442201,0.9601013935
Acot9,0.1905721069,0.3141511331,0.6691658934
Acox1,-0.1648911152,0.2753831767,0.6236608347
Acox3,-0.3159560439,0.0952657026,0.3255069084
Acoxl,0.0399260381,0.788787072,0.9709150074
Acp1,0.2627456902,0.1591412126,0.4534383375
Acp2,-0.0877809825,0.5881202355,0.861830989
Acp5,0.8205755677,0.340778962,0.6963638475
Acp6,0.3183253683,0.1833337622,0.4949666535
Acpl2,-0.3642100329,0.3454022185,0.7000365063
Acpp,2.3624364416,0.006297913,0.0421837642
Acr,-1.3768899295,0.4743315314,0.7998328597
Acrbp,-0.4666938426,0.2239228255,0.5582342532
Acrv1,-0.8763876831,0.5685088451,0.8536553195
Acsbg1,3.8355212849,1.26045292609018E-17,1.10701207498552E-15
Acsf2,-0.0051909351,0.9467016501,1
Acsf3,-0.2374273988,0.2497606775,0.590898887
Acsl1,0.005042285,0.9744691068,1
Acsl3,0.4812576348,0.003028963,0.0228586447
Acsl4,1.760699845,3.74790962732552E-15,2.53005946371692E-13
Acsl5,0.1057538724,0.5720527259,0.8549986648
Acsl6,1.2274755001,0.0014330504,0.0122851242
Acsm3,0.995729322,0.332064437,0.6871207139
Acss1,Inf,1,1
Acss2,0.0753685236,0.7641121873,0.957606153
Acss3,Inf,1,1
Acta1,-0.4287207415,0.6651089759,0.9045452001
Acta2,-3.2977218366,1.09010666311072E-15,7.88449415915459E-14
Actb,-0.4267520984,0.0067741958,0.044695671
Actg1,-1.1461953006,9.60914653167708E-08,2.2721407746743E-06
Actg2,-2.4196512139,0.0012258352,0.0107715812
Actl6a,0.2659492311,0.1092155994,0.3558654793
Actl6b,Inf,1,1
Actl7a,-0.612684233,0.6146932896,0.8793591096
Actl7b,-1.2900382111,0.3970572541,0.7477535604
Actl9,0.0357981062,1,1
Actn1,-0.3614454438,0.0285287865,0.1386489359
Actn2,-1.97807802,0.4320218741,0.7743176607
Actn3,0.0562409193,0.8779326982,1
Actn4,-0.347031098,0.0327478425,0.1535607086
Actr10,0.331740726,0.0423120723,0.1838528805
Actr1a,0.0325714915,0.8472704421,1
Actr1b,0.1444773842,0.3917496926,0.743257931
Actr2,0.2345098135,0.1338583562,0.4072530476
Actr3,-0.1533996654,0.3011127811,0.653638766
Actr3b,-1.1408728076,0.0808550753,0.2920963832
Actr5,-0.2036582852,0.4331326881,0.7745632758
Actr6,0.4172124698,0.0970898377,0.3293612342
Actr8,0.1287762144,0.5241496663,0.8279438295
Acvr1,0.3202604092,0.0898691733,0.3125268583
Acvr1b,1.5589139664,8.34691314727635E-17,6.68296571707977E-15
Acvr1c,0.6103077468,0.8575089588,1
Acvr2a,0.1540917595,0.4373575169,0.7778357574
Acvr2b,-0.3029504967,0.6117889707,0.8779771023
Acvrl1,0.3306990259,0.5075465563,0.8226937192
Acy1,-0.7858492682,0.0001721618,0.0020201723
Acy3,-0.259810467,0.2974498217,0.6495459799
Acyp1,0.0234879703,0.9561396397,1
Acyp2,0.1580167295,0.6779402996,0.9116525519
Ada,-0.3982179252,0.0604156068,0.2382029901
Adad1,-0.1672750531,0.8149810502,0.9833960915
Adad2,1.0932278164,1,1
Adal,0.4077690749,0.0775902894,0.2833345867
Adam10,0.1308480568,0.3804166652,0.733041414
Adam11,-1.4668897783,0.0024850707,0.0193815037
Adam12,-1.1203143066,1.35349800023844E-07,3.10654861014726E-06
Adam15,-0.0613976295,0.6780389392,0.9117132266
Adam17,0.5673815833,0.0004056776,0.0041748653
Adam18,-0.5942048478,0.6113323492,0.8777076148
Adam19,0.5762400359,0.0125862649,0.0737942656
Adam1a,-0.4576412203,0.1203032068,0.3805761126
Adam1b,-0.439261747,0.6693153928,0.9066411057
Adam2,-0.2728556371,0.6768760891,0.9108696835
Adam21,-0.9386203001,0.4109477975,0.7597893102
Adam22,-1.2064739949,2.37147107532398E-09,7.21245637643586E-08
Adam23,-1.8884416732,4.17714655982832E-06,7.1476541631098E-05
Adam24,Inf,1,1
Adam26a,-0.97807802,0.5143164787,0.8226937192
Adam3,-0.4922302691,0.526083774,0.8288752215
Adam30,0.731899508,1,1
Adam32,-0.2736061547,0.6810966269,0.9134707702
Adam33,-0.015501917,1,1
Adam4,1.1150584244,0.4426748482,0.7826833234
Adam5,-1.7678443921,0.0024869512,0.0193815037
Adam8,-0.0089566641,0.9529261348,1
Adam9,0.0101673352,0.9527661615,1
Adamdec1,Inf,1,1
Adamts1,-2.7317387145,4.51478157098916E-45,2.59058166543358E-42
Adamts10,-0.1827432718,0.2421783742,0.5816741361
Adamts12,-0.8328062927,0.000450137,0.0045715852
Adamts13,-0.4181390273,0.6292508838,0.8849926927
Adamts14,-0.1987499198,0.4451531911,0.7848003966
Adamts15,-3.5436549657,0.0006331815,0.0061406117
Adamts16,-2.9598873621,6.85522437759823E-08,1.66205397797149E-06
Adamts17,-2.0468777878,0.268588354,0.6144975977
Adamts18,NA,NA,NA
Adamts2,-1.1349384986,2.69266274512348E-07,5.822145395646E-06
Adamts20,-2.3803380885,0.0515243702,0.2121359745
Adamts3,1.9167413676,5.39519538574421E-07,1.1149206887179E-05
Adamts4,1.4274358977,3.15664547279844E-12,1.46071223571915E-10
Adamts5,-3.1215554876,8.77459883709974E-25,1.45236484982534E-22
Adamts6,-0.9490414309,0.0001789531,0.0020842342
Adamts7,1.9390257684,5.1274401217521E-22,7.00505986157465E-20
Adamts8,-0.5765316911,0.5648441596,0.8520924865
Adamts9,1.6003094207,2.80109897823931E-17,2.35210330787373E-15
Adamtsl1,-3.538868166,0.000000155,3.52992422863799E-06
Adamtsl2,-2.9305299947,0.0353103535,0.1619078694
Adamtsl3,-1.5276420318,5.93894725809122E-12,2.62135995130211E-10
Adamtsl4,-1.4638658598,0.0011571127,0.0102356308
Adamtsl5,-0.9796685689,2.05184698971942E-07,4.53408139679462E-06
Adap1,0.3559929132,0.9399960821,1
Adap2,-0.2971142229,0.725384521,0.9380084994
Adar,0.3357658263,0.1459955065,0.4318897832
Adarb1,0.8929395846,0.0002927192,0.0031770921
Adat1,0.2661078733,0.4274915216,0.7707960955
Adat2,0.1425274333,0.6476765822,0.8938738578
Adat3,-0.0522481624,0.8042333098,0.9783440019
Adc,-0.3314823457,0.1442183547,0.4287092351
Adck1,-0.3596894309,0.1279620393,0.395663401
Adck2,-0.2402780945,0.3329988887,0.6881686314
Adck3,-1.4086419532,0.0005306342,0.0052608221
Adck4,0.5704667414,0.0177677894,0.0964233059
Adck5,-0.1375155669,0.4838861468,0.8067424824
Adcy1,-2.3969545144,7.88085245525267E-36,2.60886527239845E-33
Adcy10,-0.2231592858,0.758072666,0.9544166769
Adcy3,0.2125267948,0.2522992486,0.5931008687
Adcy4,-0.5639588084,0.0781122657,0.2843960537
Adcy5,0.1125454016,1,1
Adcy6,-0.4347094631,0.0044410215,0.0316422779
Adcy7,0.0454416891,0.8478094203,1
Adcy8,-3.7281478522,0.0252057238,0.126167877
Adcy9,-0.1257402208,0.6764595015,0.9106073004
Adcyap1r1,-0.9061360023,0.0485533745,0.2034561316
Add1,-0.4461136308,0.0020028136,0.0161255534
Add2,-1.479184692,0.0679619054,0.2592855141
Add3,-0.6270152513,0.0004405125,0.0044896287
Adh1,-3.3747696607,4.65309334763112E-09,1.34168088586469E-07
Adh4,Inf,1,1
Adh5,-0.1177187299,0.4171728442,0.7625732578
Adh7,-0.8481689845,0.0093493964,0.0581012672
Adhfe1,-0.9311155244,0.0583437309,0.2323759798
Adi1,-0.2804260259,0.1353675418,0.4106796133
Adipoq,Inf,1,1
Adipor1,0.1451502703,0.3500083457,0.705095806
Adipor2,0.7177471715,1.20355194562831E-05,0.0001873232
Adk,-0.4914342634,0.0015509265,0.0131063564
Adm,-1.1864443896,3.29368920518457E-06,5.77956839735445E-05
Adm2,2.4214243151,0.0412034338,0.1805692234
Adnp,0.038696878,0.8053195066,0.9788709212
Adnp2,0.181106196,0.2800830412,0.6295582936
Ado,0.2062529574,0.2315922516,0.5690370752
Adora1,1.2441018886,0.3216651225,0.6758645536
Adora2a,0.9327047348,0.0001006393,0.0012481301
Adora2b,0.2522981584,0.3713473693,0.7241862537
Adpgk,0.1137309737,0.4937650488,0.8145884537
Adprh,0.1477361724,0.3680695229,0.7217164559
Adprhl2,-0.386424427,0.0332815679,0.1553019543
Adra1b,-3.9643630561,6.35771438411815E-32,1.60943669717956E-29
Adra1d,-2.6067312237,3.21418959966868E-19,3.27390886205306E-17
Adra2a,4.012414917,0.002354373,0.0185125637
Adrb1,-2.992326768,3.66780082273645E-08,9.35370716482745E-07
Adrb2,-2.9038095368,0.000341167,0.0036274547
Adrb3,-Inf,0.000257957,0.0028409925
Adrbk1,0.3633242398,0.0238294612,0.120824844
Adrbk2,-0.2118334176,0.7834775162,0.9679045474
Adrm1,0.1325152939,0.5902055287,0.8628297758
Adsl,-0.2245663053,0.2556451252,0.5972351103
Adss,-0.3867923223,0.0116871853,0.0694453601
Adssl1,0.0768716145,0.8486255115,1
Aebp1,-0.6459221104,0.0004955082,0.0049620477
Aebp2,0.175155475,0.2623037872,0.6049433805
Aen,-0.7544410633,0.0005623163,0.0055407624
Aes,-0.605166697,2.61251660868763E-05,0.0003763336
AF357359,-1.3139522051,0.0880652111,0.3083715508
AF357426,-Inf,0.5151548179,0.8226937192
Afap1,-1.1077187866,4.12875990042938E-13,2.15371130078762E-11
Afap1l1,0.311072614,0.8192691129,0.9857762345
Afap1l2,-3.3996852307,6.88558012986975E-19,6.73456683838511E-17
Aff1,0.3404556183,0.0288536238,0.1397934928
Aff2,-0.5759686355,0.146425222,0.4325391032
Aff3,-2.8421206698,5.85479623536311E-13,2.97299299101889E-11
Aff4,0.3481493818,0.0246788642,0.1239632241
Afg3l1,0.2398964258,0.1528873514,0.4434574992
Afg3l2,0.4832869246,0.0032703605,0.0243713649
Afmid,-0.2629384078,0.3064895404,0.6596967331
Afp,NA,NA,NA
Aftph,0.2195897735,0.1833109445,0.4949666535
Aga,-0.474233955,0.0049423237,0.0345000649
Agap1,-0.0912439123,0.5857158785,0.8603040717
Agap2,-2.7575482298,2.57360252628664E-06,0.000046341
Agap3,-0.0016780598,0.9519589214,1
Agbl2,-1.0738404745,0.002223802,0.0176002429
Agbl3,-0.2375428304,0.4039564833,0.7539227671
Agbl4,-0.3460553883,0.66800454,0.9063341174
Agbl5,-0.1088740715,0.6288074733,0.8848436071
Ager,0.7694134322,0.1402091924,0.420994425
Agfg1,0.3202936409,0.0467685391,0.1979527004
Agfg2,0.106199953,0.5683262649,0.8536321586
Aggf1,-0.0346489932,0.819122035,0.9857762345
Agk,0.0560778151,0.8968637916,1
Agl,0.2256691803,0.172861559,0.4779375004
Agmat,1.0932278164,1,1
Agmo,-0.4643452027,0.6716274434,0.9076303039
Agpat1,-0.1673040468,0.3374354104,0.6931841815
Agpat2,0.1415113499,0.5029041478,0.8211203669
Agpat3,-0.1638523862,0.266597732,0.6113245448
Agpat4,-0.4684717333,0.0202243417,0.1066284283
Agpat5,0.553490682,0.0026135171,0.0202016536
Agpat6,0.1249939895,0.4297753384,0.7733799577
Agpat9,0.5597938285,0.2144344865,0.5449181061
Agphd1,-0.7132393365,0.0219325814,0.1135822671
Agps,0.3289932876,0.0367548846,0.1663138057
Agrn,-0.113647984,0.6011692906,0.8697698945
Agrp,-0.65674738,0.497325393,0.8172509473
Agt,-2.9327796151,8.24604540965438E-24,1.27880563677289E-21
Agtpbp1,0.0245218433,0.8974031491,1
Agtr1a,-1.5380548366,0.0036619304,0.0267557172
Agtr1b,-1.8291291882,0.5353792108,0.8357376193
Agtr2,-3.277076745,0.0053546878,0.0368702385
Agtrap,0.0657665897,0.7104532942,0.928355243
Agxt,-0.4492096221,0.6449799206,0.8927944407
Agxt2l2,-0.0595391134,0.746265906,0.9495414765
Ahctf1,0.3062328156,0.044844428,0.1921876158
Ahcy,0.5151713562,0.0355323854,0.1623727895
Ahcyl1,-0.0994334255,0.4675346534,0.7970945247
Ahcyl2,-0.0698613005,0.665160224,0.9045452001
Ahdc1,-0.8843621013,1.11088845147254E-07,2.58766357288881E-06
Ahi1,0.459918338,0.0135828672,0.078356393
Ahnak,-2.0735911126,2.46889950524108E-56,2.49997859313059E-53
Ahr,0.2032369649,0.3063570148,0.6596329947
Ahrr,0.6315154883,0.0402952184,0.177377404
Ahsa1,0.0548281107,0.7632880751,0.957182263
Ahsa2,0.181403212,0.4747522203,0.8001943327
Ahsg,-1.8588724488,0.3855694172,0.7380004474
AI115009,-1.4133131528,0.1589287341,0.4533221587
AI118078,-0.1137013665,0.8264719077,0.9896276725
AI182371,-1.1209572202,0.2464065262,0.5876478169
